,antecedents,consequents,antecedent support,consequent support,support,confidence,lift,leverage,conviction
24,"frozenset({'新一轮', '发展'})",frozenset({'治理'}),0.06896551724137931,0.10344827586206896,0.06896551724137931,1.0,9.666666666666666,0.06183115338882283,inf
64,"frozenset({'新一轮', '治理'})","frozenset({'科技', '发展'})",0.06896551724137931,0.10344827586206896,0.06896551724137931,1.0,9.666666666666666,0.06183115338882283,inf
23,"frozenset({'科技', '变革'})",frozenset({'新一轮'}),0.06896551724137931,0.10344827586206896,0.06896551724137931,1.0,9.666666666666666,0.06183115338882283,inf
236,"frozenset({'技术', '经济社会'})","frozenset({'区块', '发展'})",0.06896551724137931,0.10344827586206896,0.06896551724137931,1.0,9.666666666666666,0.06183115338882283,inf
69,"frozenset({'新一轮', '变革', '科技', '发展'})",frozenset({'治理'}),0.06896551724137931,0.10344827586206896,0.06896551724137931,1.0,9.666666666666666,0.06183115338882283,inf
256,"frozenset({'数字', '经济社会'})","frozenset({'技术', '区块', '发展'})",0.06896551724137931,0.10344827586206896,0.06896551724137931,1.0,9.666666666666666,0.06183115338882283,inf
187,"frozenset({'技术', '经济社会'})",frozenset({'数字'}),0.06896551724137931,0.10344827586206896,0.06896551724137931,1.0,9.666666666666666,0.06183115338882283,inf
75,"frozenset({'新一轮', '变革', '治理'})","frozenset({'科技', '发展'})",0.06896551724137931,0.10344827586206896,0.06896551724137931,1.0,9.666666666666666,0.06183115338882283,inf
71,"frozenset({'变革', '科技', '发展', '治理'})",frozenset({'新一轮'}),0.06896551724137931,0.10344827586206896,0.06896551724137931,1.0,9.666666666666666,0.06183115338882283,inf
90,frozenset({'汽车产业'}),frozenset({'新能源'}),0.06896551724137931,0.10344827586206896,0.06896551724137931,1.0,9.666666666666666,0.06183115338882283,inf
79,"frozenset({'科技', '发展', '治理'})","frozenset({'新一轮', '变革'})",0.06896551724137931,0.10344827586206896,0.06896551724137931,1.0,9.666666666666666,0.06183115338882283,inf
106,"frozenset({'变革', '发展'})",frozenset({'治理'}),0.06896551724137931,0.10344827586206896,0.06896551724137931,1.0,9.666666666666666,0.06183115338882283,inf
109,"frozenset({'科技', '变革'})",frozenset({'治理'}),0.06896551724137931,0.10344827586206896,0.06896551724137931,1.0,9.666666666666666,0.06183115338882283,inf
22,"frozenset({'新一轮', '科技'})",frozenset({'变革'}),0.06896551724137931,0.13793103448275862,0.06896551724137931,1.0,7.25,0.059453032104637336,inf
262,"frozenset({'加强', '区块'})",frozenset({'推动'}),0.06896551724137931,0.13793103448275862,0.06896551724137931,1.0,7.25,0.059453032104637336,inf
228,"frozenset({'数字', '经济社会'})","frozenset({'技术', '发展'})",0.06896551724137931,0.13793103448275862,0.06896551724137931,1.0,7.25,0.059453032104637336,inf
34,"frozenset({'新一轮', '发展', '治理'})",frozenset({'变革'}),0.06896551724137931,0.13793103448275862,0.06896551724137931,1.0,7.25,0.059453032104637336,inf
108,"frozenset({'发展', '治理'})",frozenset({'变革'}),0.06896551724137931,0.13793103448275862,0.06896551724137931,1.0,7.25,0.059453032104637336,inf
115,"frozenset({'科技', '发展', '治理'})",frozenset({'变革'}),0.06896551724137931,0.13793103448275862,0.06896551724137931,1.0,7.25,0.059453032104637336,inf
249,"frozenset({'数字', '区块', '经济社会'})","frozenset({'技术', '发展'})",0.06896551724137931,0.13793103448275862,0.06896551724137931,1.0,7.25,0.059453032104637336,inf
42,"frozenset({'新一轮', '科技', '治理'})",frozenset({'变革'}),0.06896551724137931,0.13793103448275862,0.06896551724137931,1.0,7.25,0.059453032104637336,inf
18,"frozenset({'新一轮', '治理'})",frozenset({'变革'}),0.06896551724137931,0.13793103448275862,0.06896551724137931,1.0,7.25,0.059453032104637336,inf
50,"frozenset({'新一轮', '科技', '发展'})",frozenset({'变革'}),0.06896551724137931,0.13793103448275862,0.06896551724137931,1.0,7.25,0.059453032104637336,inf
17,frozenset({'新一轮'}),frozenset({'变革'}),0.10344827586206896,0.13793103448275862,0.10344827586206896,1.0,7.25,0.089179548156956,inf
110,"frozenset({'科技', '治理'})",frozenset({'变革'}),0.06896551724137931,0.13793103448275862,0.06896551724137931,1.0,7.25,0.059453032104637336,inf
201,frozenset({'经济社会'}),"frozenset({'技术', '发展'})",0.06896551724137931,0.13793103448275862,0.06896551724137931,1.0,7.25,0.059453032104637336,inf
20,"frozenset({'新一轮', '发展'})",frozenset({'变革'}),0.06896551724137931,0.13793103448275862,0.06896551724137931,1.0,7.25,0.059453032104637336,inf
144,"frozenset({'数字', '区块'})","frozenset({'技术', '发展'})",0.06896551724137931,0.13793103448275862,0.06896551724137931,1.0,7.25,0.059453032104637336,inf
167,"frozenset({'高水平', '愿同'})",frozenset({'高度重视'}),0.06896551724137931,0.13793103448275862,0.06896551724137931,1.0,7.25,0.059453032104637336,inf
130,"frozenset({'融合', '愿同'})",frozenset({'高度重视'}),0.06896551724137931,0.13793103448275862,0.06896551724137931,1.0,7.25,0.059453032104637336,inf
131,"frozenset({'融合', '数字'})",frozenset({'智能'}),0.06896551724137931,0.13793103448275862,0.06896551724137931,1.0,7.25,0.059453032104637336,inf
237,"frozenset({'区块', '经济社会'})","frozenset({'技术', '发展'})",0.06896551724137931,0.13793103448275862,0.06896551724137931,1.0,7.25,0.059453032104637336,inf
68,"frozenset({'新一轮', '科技', '发展', '治理'})",frozenset({'变革'}),0.06896551724137931,0.13793103448275862,0.06896551724137931,1.0,7.25,0.059453032104637336,inf
8,frozenset({'重大突破'}),"frozenset({'创新', '科技'})",0.06896551724137931,0.1724137931034483,0.06896551724137931,1.0,5.8,0.05707491082045184,inf
195,frozenset({'经济社会'}),"frozenset({'技术', '区块'})",0.06896551724137931,0.1724137931034483,0.06896551724137931,1.0,5.8,0.05707491082045184,inf
13,frozenset({'世界'}),"frozenset({'创新', '科技'})",0.06896551724137931,0.1724137931034483,0.06896551724137931,1.0,5.8,0.05707491082045184,inf
176,"frozenset({'区块', '加快'})",frozenset({'融合'}),0.06896551724137931,0.1724137931034483,0.06896551724137931,1.0,5.8,0.05707491082045184,inf
149,"frozenset({'人才培养', '应用'})",frozenset({'产业'}),0.06896551724137931,0.1724137931034483,0.06896551724137931,1.0,5.8,0.05707491082045184,inf
91,"frozenset({'创新', '发展'})",frozenset({'愿同'}),0.06896551724137931,0.1724137931034483,0.06896551724137931,1.0,5.8,0.05707491082045184,inf
248,"frozenset({'数字', '经济社会', '发展'})","frozenset({'技术', '区块'})",0.06896551724137931,0.1724137931034483,0.06896551724137931,1.0,5.8,0.05707491082045184,inf
148,frozenset({'人才培养'}),frozenset({'产业'}),0.06896551724137931,0.1724137931034483,0.06896551724137931,1.0,5.8,0.05707491082045184,inf
146,frozenset({'深度'}),frozenset({'融合'}),0.06896551724137931,0.1724137931034483,0.06896551724137931,1.0,5.8,0.05707491082045184,inf
104,"frozenset({'创新', '区块'})",frozenset({'产业'}),0.06896551724137931,0.1724137931034483,0.06896551724137931,1.0,5.8,0.05707491082045184,inf
145,"frozenset({'数字', '发展'})","frozenset({'技术', '区块'})",0.06896551724137931,0.1724137931034483,0.06896551724137931,1.0,5.8,0.05707491082045184,inf
208,"frozenset({'数字', '经济社会'})","frozenset({'技术', '区块'})",0.06896551724137931,0.1724137931034483,0.06896551724137931,1.0,5.8,0.05707491082045184,inf
166,"frozenset({'高度重视', '高水平'})",frozenset({'愿同'}),0.06896551724137931,0.1724137931034483,0.06896551724137931,1.0,5.8,0.05707491082045184,inf
235,"frozenset({'经济社会', '发展'})","frozenset({'技术', '区块'})",0.06896551724137931,0.1724137931034483,0.06896551724137931,1.0,5.8,0.05707491082045184,inf
133,"frozenset({'数字', '智能'})",frozenset({'融合'}),0.06896551724137931,0.1724137931034483,0.06896551724137931,1.0,5.8,0.05707491082045184,inf
1,"frozenset({'领域', '发展'})",frozenset({'融合'}),0.06896551724137931,0.1724137931034483,0.06896551724137931,1.0,5.8,0.05707491082045184,inf
129,"frozenset({'融合', '高度重视'})",frozenset({'愿同'}),0.06896551724137931,0.1724137931034483,0.06896551724137931,1.0,5.8,0.05707491082045184,inf
203,"frozenset({'数字', '技术', '经济社会'})",frozenset({'区块'}),0.06896551724137931,0.20689655172413793,0.06896551724137931,1.0,4.833333333333333,0.054696789536266346,inf
261,"frozenset({'技术', '推动'})",frozenset({'区块'}),0.06896551724137931,0.20689655172413793,0.06896551724137931,1.0,4.833333333333333,0.054696789536266346,inf
213,"frozenset({'数字', '经济社会', '发展'})",frozenset({'区块'}),0.06896551724137931,0.20689655172413793,0.06896551724137931,1.0,4.833333333333333,0.054696789536266346,inf
193,"frozenset({'技术', '经济社会'})",frozenset({'区块'}),0.06896551724137931,0.20689655172413793,0.06896551724137931,1.0,4.833333333333333,0.054696789536266346,inf
240,"frozenset({'数字', '经济社会', '技术', '发展'})",frozenset({'区块'}),0.06896551724137931,0.20689655172413793,0.06896551724137931,1.0,4.833333333333333,0.054696789536266346,inf
196,"frozenset({'经济社会', '发展'})",frozenset({'区块'}),0.06896551724137931,0.20689655172413793,0.06896551724137931,1.0,4.833333333333333,0.054696789536266346,inf
232,"frozenset({'经济社会', '技术', '发展'})",frozenset({'区块'}),0.06896551724137931,0.20689655172413793,0.06896551724137931,1.0,4.833333333333333,0.054696789536266346,inf
263,"frozenset({'加强', '推动'})",frozenset({'区块'}),0.06896551724137931,0.20689655172413793,0.06896551724137931,1.0,4.833333333333333,0.054696789536266346,inf
2,"frozenset({'领域', '技术'})",frozenset({'区块'}),0.06896551724137931,0.20689655172413793,0.06896551724137931,1.0,4.833333333333333,0.054696789536266346,inf
178,frozenset({'经济社会'}),frozenset({'区块'}),0.06896551724137931,0.20689655172413793,0.06896551724137931,1.0,4.833333333333333,0.054696789536266346,inf
103,"frozenset({'创新', '产业'})",frozenset({'区块'}),0.06896551724137931,0.20689655172413793,0.06896551724137931,1.0,4.833333333333333,0.054696789536266346,inf
175,"frozenset({'融合', '加快'})",frozenset({'区块'}),0.06896551724137931,0.20689655172413793,0.06896551724137931,1.0,4.833333333333333,0.054696789536266346,inf
182,"frozenset({'数字', '经济社会'})",frozenset({'区块'}),0.06896551724137931,0.20689655172413793,0.06896551724137931,1.0,4.833333333333333,0.054696789536266346,inf
134,"frozenset({'数字', '技术'})",frozenset({'区块'}),0.06896551724137931,0.20689655172413793,0.06896551724137931,1.0,4.833333333333333,0.054696789536266346,inf
139,"frozenset({'数字', '发展'})",frozenset({'区块'}),0.06896551724137931,0.20689655172413793,0.06896551724137931,1.0,4.833333333333333,0.054696789536266346,inf
141,"frozenset({'数字', '技术', '发展'})",frozenset({'区块'}),0.06896551724137931,0.20689655172413793,0.06896551724137931,1.0,4.833333333333333,0.054696789536266346,inf
186,"frozenset({'数字', '经济社会'})",frozenset({'技术'}),0.06896551724137931,0.2413793103448276,0.06896551724137931,1.0,4.142857142857142,0.052318668252080855,inf
204,"frozenset({'数字', '区块', '经济社会'})",frozenset({'技术'}),0.06896551724137931,0.2413793103448276,0.06896551724137931,1.0,4.142857142857142,0.052318668252080855,inf
233,"frozenset({'经济社会', '区块', '发展'})",frozenset({'技术'}),0.06896551724137931,0.2413793103448276,0.06896551724137931,1.0,4.142857142857142,0.052318668252080855,inf
242,"frozenset({'数字', '经济社会', '区块', '发展'})",frozenset({'技术'}),0.06896551724137931,0.2413793103448276,0.06896551724137931,1.0,4.142857142857142,0.052318668252080855,inf
223,"frozenset({'数字', '经济社会', '发展'})",frozenset({'技术'}),0.06896551724137931,0.2413793103448276,0.06896551724137931,1.0,4.142857142857142,0.052318668252080855,inf
137,"frozenset({'数字', '发展'})",frozenset({'技术'}),0.06896551724137931,0.2413793103448276,0.06896551724137931,1.0,4.142857142857142,0.052318668252080855,inf
142,"frozenset({'数字', '区块', '发展'})",frozenset({'技术'}),0.06896551724137931,0.2413793103448276,0.06896551724137931,1.0,4.142857142857142,0.052318668252080855,inf
135,"frozenset({'数字', '区块'})",frozenset({'技术'}),0.06896551724137931,0.2413793103448276,0.06896551724137931,1.0,4.142857142857142,0.052318668252080855,inf
194,"frozenset({'区块', '经济社会'})",frozenset({'技术'}),0.06896551724137931,0.2413793103448276,0.06896551724137931,1.0,4.142857142857142,0.052318668252080855,inf
199,"frozenset({'经济社会', '发展'})",frozenset({'技术'}),0.06896551724137931,0.2413793103448276,0.06896551724137931,1.0,4.142857142857142,0.052318668252080855,inf
3,"frozenset({'领域', '区块'})",frozenset({'技术'}),0.06896551724137931,0.2413793103448276,0.06896551724137931,1.0,4.142857142857142,0.052318668252080855,inf
172,"frozenset({'区块', '发展'})",frozenset({'技术'}),0.10344827586206896,0.2413793103448276,0.10344827586206896,1.0,4.142857142857142,0.07847800237812128,inf
179,frozenset({'经济社会'}),frozenset({'技术'}),0.06896551724137931,0.2413793103448276,0.06896551724137931,1.0,4.142857142857142,0.052318668252080855,inf
171,frozenset({'区块'}),frozenset({'技术'}),0.20689655172413793,0.2413793103448276,0.1724137931034483,0.8333333333333334,3.4523809523809526,0.12247324613555292,4.551724137931036
93,"frozenset({'愿同', '发展'})",frozenset({'创新'}),0.06896551724137931,0.3103448275862069,0.06896551724137931,1.0,3.2222222222222223,0.04756242568370987,inf
14,frozenset({'着力'}),frozenset({'创新'}),0.06896551724137931,0.3103448275862069,0.06896551724137931,1.0,3.2222222222222223,0.04756242568370987,inf
4,frozenset({'重大突破'}),frozenset({'创新'}),0.06896551724137931,0.3103448275862069,0.06896551724137931,1.0,3.2222222222222223,0.04756242568370987,inf
105,"frozenset({'区块', '产业'})",frozenset({'创新'}),0.06896551724137931,0.3103448275862069,0.06896551724137931,1.0,3.2222222222222223,0.04756242568370987,inf
169,"frozenset({'合作', '科技'})",frozenset({'创新'}),0.06896551724137931,0.3103448275862069,0.06896551724137931,1.0,3.2222222222222223,0.04756242568370987,inf
173,frozenset({'核心技术'}),frozenset({'创新'}),0.06896551724137931,0.3103448275862069,0.06896551724137931,1.0,3.2222222222222223,0.04756242568370987,inf
12,"frozenset({'世界', '科技'})",frozenset({'创新'}),0.06896551724137931,0.3103448275862069,0.06896551724137931,1.0,3.2222222222222223,0.04756242568370987,inf
9,frozenset({'世界'}),frozenset({'创新'}),0.06896551724137931,0.3103448275862069,0.06896551724137931,1.0,3.2222222222222223,0.04756242568370987,inf
7,"frozenset({'科技', '重大突破'})",frozenset({'创新'}),0.06896551724137931,0.3103448275862069,0.06896551724137931,1.0,3.2222222222222223,0.04756242568370987,inf
241,"frozenset({'数字', '技术', '区块', '经济社会'})",frozenset({'发展'}),0.06896551724137931,0.3448275862068966,0.06896551724137931,1.0,2.9,0.04518430439952437,inf
43,"frozenset({'新一轮', '变革', '治理'})",frozenset({'科技'}),0.06896551724137931,0.3448275862068966,0.06896551724137931,1.0,2.9,0.04518430439952437,inf
51,"frozenset({'新一轮', '科技', '变革'})",frozenset({'发展'}),0.06896551724137931,0.3448275862068966,0.06896551724137931,1.0,2.9,0.04518430439952437,inf
52,"frozenset({'新一轮', '变革', '发展'})",frozenset({'科技'}),0.06896551724137931,0.3448275862068966,0.06896551724137931,1.0,2.9,0.04518430439952437,inf
59,"frozenset({'新一轮', '科技', '治理'})",frozenset({'发展'}),0.06896551724137931,0.3448275862068966,0.06896551724137931,1.0,2.9,0.04518430439952437,inf
6,"frozenset({'创新', '重大突破'})",frozenset({'科技'}),0.06896551724137931,0.3448275862068966,0.06896551724137931,1.0,2.9,0.04518430439952437,inf
28,"frozenset({'新一轮', '治理'})",frozenset({'科技'}),0.06896551724137931,0.3448275862068966,0.06896551724137931,1.0,2.9,0.04518430439952437,inf
33,"frozenset({'新一轮', '变革', '治理'})",frozenset({'发展'}),0.06896551724137931,0.3448275862068966,0.06896551724137931,1.0,2.9,0.04518430439952437,inf
31,"frozenset({'新一轮', '发展'})",frozenset({'科技'}),0.06896551724137931,0.3448275862068966,0.06896551724137931,1.0,2.9,0.04518430439952437,inf
30,"frozenset({'新一轮', '科技'})",frozenset({'发展'}),0.06896551724137931,0.3448275862068966,0.06896551724137931,1.0,2.9,0.04518430439952437,inf
25,"frozenset({'新一轮', '治理'})",frozenset({'发展'}),0.06896551724137931,0.3448275862068966,0.06896551724137931,1.0,2.9,0.04518430439952437,inf
16,"frozenset({'变革', '发展'})",frozenset({'科技'}),0.06896551724137931,0.3448275862068966,0.06896551724137931,1.0,2.9,0.04518430439952437,inf
15,"frozenset({'科技', '变革'})",frozenset({'发展'}),0.06896551724137931,0.3448275862068966,0.06896551724137931,1.0,2.9,0.04518430439952437,inf
11,"frozenset({'创新', '世界'})",frozenset({'科技'}),0.06896551724137931,0.3448275862068966,0.06896551724137931,1.0,2.9,0.04518430439952437,inf
67,"frozenset({'新一轮', '变革', '发展', '治理'})",frozenset({'科技'}),0.06896551724137931,0.3448275862068966,0.06896551724137931,1.0,2.9,0.04518430439952437,inf
10,frozenset({'世界'}),frozenset({'科技'}),0.06896551724137931,0.3448275862068966,0.06896551724137931,1.0,2.9,0.04518430439952437,inf
5,frozenset({'重大突破'}),frozenset({'科技'}),0.06896551724137931,0.3448275862068966,0.06896551724137931,1.0,2.9,0.04518430439952437,inf
60,"frozenset({'新一轮', '发展', '治理'})",frozenset({'科技'}),0.06896551724137931,0.3448275862068966,0.06896551724137931,1.0,2.9,0.04518430439952437,inf
107,"frozenset({'变革', '治理'})",frozenset({'发展'}),0.06896551724137931,0.3448275862068966,0.06896551724137931,1.0,2.9,0.04518430439952437,inf
70,"frozenset({'新一轮', '变革', '科技', '治理'})",frozenset({'发展'}),0.06896551724137931,0.3448275862068966,0.06896551724137931,1.0,2.9,0.04518430439952437,inf
92,"frozenset({'创新', '愿同'})",frozenset({'发展'}),0.06896551724137931,0.3448275862068966,0.06896551724137931,1.0,2.9,0.04518430439952437,inf
190,"frozenset({'数字', '经济社会'})",frozenset({'发展'}),0.06896551724137931,0.3448275862068966,0.06896551724137931,1.0,2.9,0.04518430439952437,inf
180,frozenset({'经济社会'}),frozenset({'发展'}),0.06896551724137931,0.3448275862068966,0.06896551724137931,1.0,2.9,0.04518430439952437,inf
197,"frozenset({'区块', '经济社会'})",frozenset({'发展'}),0.06896551724137931,0.3448275862068966,0.06896551724137931,1.0,2.9,0.04518430439952437,inf
200,"frozenset({'技术', '经济社会'})",frozenset({'发展'}),0.06896551724137931,0.3448275862068966,0.06896551724137931,1.0,2.9,0.04518430439952437,inf
168,"frozenset({'合作', '创新'})",frozenset({'科技'}),0.06896551724137931,0.3448275862068966,0.06896551724137931,1.0,2.9,0.04518430439952437,inf
140,"frozenset({'数字', '技术', '区块'})",frozenset({'发展'}),0.06896551724137931,0.3448275862068966,0.06896551724137931,1.0,2.9,0.04518430439952437,inf
138,"frozenset({'数字', '区块'})",frozenset({'发展'}),0.06896551724137931,0.3448275862068966,0.06896551724137931,1.0,2.9,0.04518430439952437,inf
136,"frozenset({'数字', '技术'})",frozenset({'发展'}),0.06896551724137931,0.3448275862068966,0.06896551724137931,1.0,2.9,0.04518430439952437,inf
214,"frozenset({'数字', '区块', '经济社会'})",frozenset({'发展'}),0.06896551724137931,0.3448275862068966,0.06896551724137931,1.0,2.9,0.04518430439952437,inf
128,frozenset({'互联网'}),frozenset({'发展'}),0.06896551724137931,0.3448275862068966,0.06896551724137931,1.0,2.9,0.04518430439952437,inf
126,"frozenset({'应用', '人工智能'})",frozenset({'发展'}),0.06896551724137931,0.3448275862068966,0.06896551724137931,1.0,2.9,0.04518430439952437,inf
124,"frozenset({'人工智能', '产业'})",frozenset({'发展'}),0.06896551724137931,0.3448275862068966,0.06896551724137931,1.0,2.9,0.04518430439952437,inf
123,frozenset({'人工智能'}),frozenset({'发展'}),0.10344827586206896,0.3448275862068966,0.10344827586206896,1.0,2.9,0.06777645659928656,inf
117,"frozenset({'变革', '发展', '治理'})",frozenset({'科技'}),0.06896551724137931,0.3448275862068966,0.06896551724137931,1.0,2.9,0.04518430439952437,inf
116,"frozenset({'科技', '变革', '治理'})",frozenset({'发展'}),0.06896551724137931,0.3448275862068966,0.06896551724137931,1.0,2.9,0.04518430439952437,inf
113,"frozenset({'发展', '治理'})",frozenset({'科技'}),0.06896551724137931,0.3448275862068966,0.06896551724137931,1.0,2.9,0.04518430439952437,inf
112,"frozenset({'科技', '治理'})",frozenset({'发展'}),0.06896551724137931,0.3448275862068966,0.06896551724137931,1.0,2.9,0.04518430439952437,inf
224,"frozenset({'数字', '技术', '经济社会'})",frozenset({'发展'}),0.06896551724137931,0.3448275862068966,0.06896551724137931,1.0,2.9,0.04518430439952437,inf
111,"frozenset({'变革', '治理'})",frozenset({'科技'}),0.06896551724137931,0.3448275862068966,0.06896551724137931,1.0,2.9,0.04518430439952437,inf
99,"frozenset({'凝聚', '共同体'})",frozenset({'发展'}),0.06896551724137931,0.3448275862068966,0.06896551724137931,1.0,2.9,0.04518430439952437,inf
97,frozenset({'凝聚'}),frozenset({'发展'}),0.06896551724137931,0.3448275862068966,0.06896551724137931,1.0,2.9,0.04518430439952437,inf
94,frozenset({'共同体'}),frozenset({'发展'}),0.06896551724137931,0.3448275862068966,0.06896551724137931,1.0,2.9,0.04518430439952437,inf
234,"frozenset({'技术', '区块', '经济社会'})",frozenset({'发展'}),0.06896551724137931,0.3448275862068966,0.06896551724137931,1.0,2.9,0.04518430439952437,inf
0,"frozenset({'融合', '领域'})",frozenset({'发展'}),0.06896551724137931,0.3448275862068966,0.06896551724137931,1.0,2.9,0.04518430439952437,inf
